TITLE	14-3-3z_A-peptide_melt20-80deg
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	21/07/26
TIME	15:45:07
SPECTROMETER/DATA SYSTEM	
LOCALE	1030
XUNITS	Temperature[C]
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
FIRSTX	   19,9900
LASTX	   80,0000
NPOINTS	     573
XYDATA
77,6800	-13,8412	351,112
77,7700	-13,5363	351,092
77,8200	-13,8167	351,165
77,9800	-13,5604	351,137
78,0900	-13,5259	351,132
78,2100	-13,5997	351,135
78,3100	-13,9788	351,126
78,4000	-13,9855	351,18
78,5000	-13,6963	351,176
78,6000	-13,6923	351,166
78,7800	-13,7324	351,216
78,8600	-13,0661	351,201
78,9100	-13,4575	351,207
79,0900	-13,1947	351,255
79,2000	-13,7315	351,265
79,2900	-13,8433	351,269
79,3300	-13,4909	351,244
79,4000	-13,2693	351,259
79,5200	-14,1246	351,302
79,6400	-13,7067	351,265
79,7400	-13,2477	351,326
79,8000	-13,4098	351,28
79,9300	-13,4158	351,302
80,0000	-12,6417	351,337

##### Extended Information
[Comments]
Sample name	14-3-3z_A-peptide_melt20-80deg
Comment	245
User
Division
Company	University of Copenhagen

[Detailed Information]
Creation date	26-07-2021 15:45

Data array type	Non-linear data array * 2
Horizontal axis	Temperature [C]
Vertical axis(1)	CD [mdeg]
Vertical axis(2)	HT [V]
Start	19,99 C
End	80 C
Data points	573     

[Measurement Information]
Instrument name	Jasco J-810
Model name	J-810
Serial No.	B003960750

Accessory	PTC-423S
Accessory S/N	A035260819
  Control sensor	Holder
  Monitor sensor	Holder
  Start Mode	Keep target temperature +/-0.10 deg C while 5 seconds
  Cell length	1 mm

Measurement date	26-07-2021 15:45

Photometric mode	CD, HT
Sensitivity	Standard
D.I.T.	2 sec
Bandwidth	1.00 nm
Monitor wavelength	222 nm
Baseline correction	None
Shutter control	Auto
CD detector	PMT
PMT voltage	Auto
No. of cycle	1

Concentration	5 umol/L
Solvent	1xPBS, 0.5mM TCEP, pH 7.2

