TITLE	2P2L_DPC_50µM_final
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	19/05/01
TIME	17:49:58
SPECTROMETER/DATA SYSTEM	
LOCALE	1030
RESOLUTION	
DELTAX	-0,1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
FIRSTX	  260,0000
LASTX	  190,0000
NPOINTS	     701
FIRSTY	    -0,06413
MAXY	    20,92402
MINY	   -11,77672
XYDATA
203,2000	-6,52243	528,713
203,1000	-6,35008	530,112
203,0000	-6,18126	531,537
202,9000	-6,01275	532,959
202,8000	-5,85651	534,406
202,7000	-5,66081	535,848
202,6000	-5,44539	537,29
202,5000	-5,23853	538,748
202,4000	-5,04473	540,225
202,3000	-4,8512	541,719
202,2000	-4,6568	543,218
202,1000	-4,46097	544,718
202,0000	-4,2355	546,224
201,9000	-3,98286	547,732
201,8000	-3,73323	549,251
201,7000	-3,50683	550,789
201,6000	-3,29032	552,357
201,5000	-3,05898	553,933
201,4000	-2,79407	555,524
201,3000	-2,53038	557,108
201,2000	-2,25331	558,703
201,1000	-1,99457	560,307
201,0000	-1,70993	561,934
200,9000	-1,41176	563,561
200,8000	-1,13509	565,201
200,7000	-0,869786	566,853
200,6000	-0,613669	568,515
200,5000	-0,300884	570,19
200,4000	0,0140562	571,881
200,3000	0,288031	573,587
200,2000	0,545753	575,329
200,1000	0,777684	577,092
200,0000	1,02855	578,881
199,9000	1,31188	580,653
199,8000	1,63792	582,425
199,7000	1,95571	584,19
199,6000	2,2691	585,982
199,5000	2,57218	587,777
199,4000	2,9552	589,563
199,3000	3,31433	591,348
199,2000	3,65917	593,129
199,1000	4,01417	594,905
199,0000	4,40612	596,669
198,9000	4,80829	598,419
198,8000	5,16951	600,192
198,7000	5,51223	601,968
198,6000	5,91441	603,745
198,5000	6,31071	605,521
198,4000	6,74351	607,286
198,3000	7,14796	609,071
198,2000	7,49906	610,839
198,1000	7,83001	612,6
198,0000	8,17239	614,361
197,9000	8,56013	616,101
197,8000	8,90972	617,853
197,7000	9,15953	619,595
197,6000	9,42837	621,333
197,5000	9,70419	623,067
197,4000	10,0864	624,788
197,3000	10,5121	626,498
197,2000	10,9222	628,199
197,1000	11,3203	629,907
197,0000	11,6698	631,623
196,9000	12,0237	633,319
196,8000	12,3706	635,001
196,7000	12,6897	636,666
