Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV 1_280		Cond		Conc B		Injection		Run Log		Fraction		UV 1_280_CUT_TEMP@100,BASEM		UV 2_350	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU	ml	mAU
23.244431	1.828752											23.247213	1.332182		
23.24493	1.829256											23.247713	1.332183		
23.24543	1.8298											23.248213	1.332185		
23.24593	1.830344											23.248711	1.332187		
23.246429	1.830883											23.24921	1.332189		
23.246929	1.831299											23.24971	1.332191		
23.247427	1.831381											23.25021	1.332193		
23.247927	1.831243											23.25071	1.332194		
23.248426	1.831106											23.251209	1.332194		
23.248926	1.830969											23.251707	1.332194		
23.249426	1.830831											23.252207	1.332194		
23.249924	1.830626											23.252707	1.332194		
23.250423	1.830343											23.253206	1.332194		
23.250923	1.830068											23.253706	1.332194		
23.251423	1.829792											23.254204	1.332194		
23.251923	1.829517											23.254704	1.332194		
23.25242	1.829288											23.255203	1.332194		
23.25292	1.829323											23.255703	1.332194		
23.25342	1.829608											23.256203	1.332194		
23.25392	1.829893											23.256702	1.332194		
23.254419	1.830179											23.2572	1.332194		
23.254919	1.830472											23.2577	1.332194		
23.255417	1.830689											23.2582	1.332194		
23.255917	1.830775											23.258699	1.332194		
23.256416	1.830816											23.259199	1.332194		
23.256916	1.830857											23.259697	1.332194		
23.257416	1.830899											23.260197	1.332194		
23.257914	1.830898											23.260696	1.332194		
23.258413	1.830756											23.261196	1.332196		
23.258913	1.83052											23.261696	1.332198		
23.259413	1.830283											23.262194	1.3322		
23.259912	1.830047											23.262693	1.332201		
23.260412	1.829811											23.263193	1.332203		
23.26091	1.82974											23.263693	1.332205		
23.26141	1.830051											23.264193	1.332207		
23.261909	1.830431											23.264692	1.332208		
23.262409	1.830813											23.26519	1.33221		
23.262909	1.831193											23.26569	1.332212		
23.263407	1.83159											23.26619	1.332212		
23.263906	1.831975											23.266689	1.332212		
23.264406	1.832228											23.267189	1.332212		
23.264906	1.832432											23.267687	1.332212		
23.265406	1.832636											23.268187	1.332212		
23.265903	1.83284											23.268686	1.332212		
23.266403	1.832959											23.269186	1.332212		
23.266903	1.832887											23.269686	1.332212		
23.267403	1.832802											23.270184	1.332212		
23.267902	1.832717											23.270683	1.332212		
23.268402	1.832632											23.271183	1.332212		
23.2689	1.832551											23.271683	1.332212		
23.2694	1.832431											23.272182	1.332212		
23.269899	1.832196											23.272682	1.332212		
23.270399	1.831937											23.27318	1.332212		
23.270899	1.831678											23.27368	1.332212		
23.271397	1.831423											23.274179	1.332212		
23.271896	1.831231											23.274679	1.332212		
23.272396	1.831262											23.275179	1.332212		
23.272896	1.83144											23.275677	1.332212		
23.273396	1.831615											23.276176	1.332214		
23.273893	1.831791											23.276676	1.332215		
23.274393	1.831959											23.277176	1.332217		
23.274893	1.83207											23.277676	1.332219		
23.275393	1.832106											23.278175	1.33222		
23.275892	1.832143											23.278673	1.332222		
23.276392	1.832179											23.279173	1.332224		
23.27689	1.832215											23.279673	1.332225		
23.27739	1.83243											23.280172	1.332227		
23.277889	1.832953											23.280672	1.332229		
23.278389	1.83326											23.28117	1.332229		
23.278889	1.83357											23.28167	1.332229		
23.279387	1.83388											23.282169	1.332229		
23.279886	1.834104											23.282669	1.332229		
23.280386	1.834116											23.283169	1.332229		
23.280886	1.834094											23.283667	1.332229		
23.281385	1.834127											23.284166	1.332229		
23.281885	1.834161											23.284666	1.332229		
23.282383	1.834195											23.285166	1.332229		
23.282883	1.834248											23.285666	1.332229		
23.283382	1.834329											23.286165	1.332229		
23.283882	1.834411											23.286663	1.332229		
23.284382	1.834493											23.287163	1.332229		
23.28488	1.834574											23.287663	1.332229		
23.285379	1.834725											23.288162	1.332229		
23.285879	1.835											23.288662	1.332229		
23.286379	1.835187											23.28916	1.332229		
23.286879	1.835318											23.28966	1.332229		
23.287376	1.835449											23.290159	1.332229		
23.287876	1.835581											23.290659	1.332229		
23.288376	1.835595											23.291159	1.33223		
23.288876	1.835288											23.291658	1.332232		
23.289375	1.834833											23.292156	1.332233		
23.289875	1.834382											23.292656	1.332235		
23.290373	1.833932											23.293156	1.332237		
23.290873	1.833483											23.293655	1.332238		
23.291372	1.833172											23.294155	1.33224		
23.291872	1.833191											23.294653	1.332241		
23.292372	1.833297											23.295153	1.332243		
23.29287	1.833405											23.295652	1.332244		
23.293369	1.833511											23.296152	1.332244		
23.293869	1.833673											23.296652	1.332244		
23.294369	1.833974											23.29715	1.332244		
23.294868	1.834315											23.297649	1.332244		
23.295366	1.834651											23.298149	1.332244		
23.295866	1.834987											23.298649	1.332244		
23.296366	1.835326											23.299149	1.332244		
23.296865	1.835516											23.299648	1.332244		
23.297365	1.835374											23.300146	1.332244		
23.297865	1.835187											23.300646	1.332244		
23.298363	1.835											23.301146	1.332246		
23.298862	1.834812											23.301645	1.332247		
23.299362	1.834628											23.302145	1.332249		
23.299862	1.834512											23.302643	1.33225		
23.300362	1.834533											23.303143	1.332252		
23.300859	1.834553											23.303642	1.332253		
23.301359	1.834574											23.304142	1.332255		
23.301859	1.834594											23.304642	1.332257		
23.302359	1.834407											23.30514	1.332258		
23.302858	1.833756											23.305639	1.33226		
23.303358	1.833051											23.306139	1.33226		
23.303856	1.832349											23.306639	1.33226		
23.304356	1.83164											23.307138	1.33226		
23.304855	1.831115											23.307638	1.33226		
23.305355	1.831153											23.308136	1.33226		
23.305855	1.831598											23.308636	1.33226		
23.306353	1.832041											23.309135	1.33226		
23.306852	1.832482											23.309635	1.33226		
23.307352	1.832926											23.310135	1.33226		
23.307852	1.833371											23.310633	1.33226		
23.308352	1.833828											23.311132	1.33226		
23.308849	1.834286											23.311632	1.33226		
23.309349	1.834731											23.312132	1.33226		
23.309849	1.835173											23.312632	1.33226		
23.310349	1.83559											23.313131	1.33226		
23.310848	1.835697											23.313629	1.33226		
23.311348	1.835186											23.314129	1.33226		
23.311846	1.834626											23.314629	1.33226		
23.312346	1.834062											23.315128	1.33226		
23.312845	1.833501											23.315628	1.33226		
23.313345	1.83303											23.316126	1.33226		
23.313845	1.833008											23.316626	1.33226		
23.314342	1.833249											23.317125	1.33226		
23.314842	1.833489											23.317625	1.33226		
23.315342	1.833732											23.318125	1.33226		
23.315842	1.833968											23.318623	1.33226		
23.316341	1.834149											23.319122	1.33226		
23.316841	1.834168											23.319622	1.33226		
23.317339	1.834186											23.320122	1.33226		
23.317839	1.834205											23.320621	1.33226		
23.318338	1.834223											23.321121	1.33226		
23.318838	1.834218											23.321619	1.33226		
23.319338	1.834082											23.322119	1.33226		
23.319836	1.833842											23.322618	1.33226		
23.320335	1.833601											23.323118	1.33226		
23.320835	1.83336											23.323618	1.33226		
23.321335	1.833118											23.324116	1.33226		
23.321835	1.832791											23.324615	1.33226		
23.322332	1.832077											23.325115	1.33226		
23.322832	1.831318											23.325615	1.33226		
23.323332	1.83056											23.326115	1.33226		
23.323832	1.829796											23.326614	1.33226		
23.324331	1.829115											23.327112	1.33226		
23.324831	1.828898											23.327612	1.33226		
23.325329	1.82924											23.328112	1.33226		
23.325829	1.829585											23.328611	1.33226		
23.326328	1.82993											23.329111	1.33226		
23.326828	1.830273											23.329609	1.33226		
23.327328	1.830636											23.330109	1.33226		
23.327826	1.831083											23.330608	1.33226		
23.328325	1.831578											23.331108	1.332262		
23.328825	1.83207											23.331608	1.332265		
23.329325	1.832564											23.332106	1.332268		
23.329824	1.833007											23.332605	1.332271		
23.330322	1.83311											23.333105	1.332274		
23.330822	1.832716											23.333605	1.332277		
23.331322	1.832322											23.334105	1.332279		
23.331821	1.83193											23.334604	1.332282		
23.332321	1.831539											23.335102	1.332285		
23.332821	1.831161											23.335602	1.332288		
23.333319	1.830885											23.336102	1.332288		
23.333818	1.830772											23.336601	1.332288		
23.334318	1.830658											23.337101	1.332288		
23.334818	1.830546											23.337599	1.332288		
23.335318	1.830432											23.338099	1.332288		
23.335815	1.830361											23.338598	1.332288		
23.336315	1.830458											23.339098	1.332288		
23.336815	1.830441											23.339598	1.332288		
23.337315	1.830425											23.340096	1.332288		
23.337814	1.830409											23.340595	1.332288		
23.338314	1.830371											23.341095	1.332288		
23.338812	1.830249											23.341595	1.332288		
23.339312	1.830207											23.342094	1.332288		
23.339811	1.830165											23.342594	1.332288		
23.340311	1.830124											23.343092	1.332288		
23.340811	1.830083											23.343592	1.332288		
23.341309	1.830047											23.344091	1.332288		
23.341808	1.829978											23.344591	1.332288		
23.342308	1.829829											23.345091	1.332288		
23.342808	1.829682											23.345589	1.332288		
23.343307	1.829532											23.346088	1.332288		
23.343805	1.829374											23.346588	1.332288		
23.344305	1.829069											23.347088	1.332288		
23.344805	1.828329											23.347588	1.332288		
23.345304	1.827597											23.348087	1.332288		
23.345804	1.82686											23.348585	1.332288		
23.346304	1.826122											23.349085	1.332288		
23.346802	1.825562											23.349585	1.332288		
23.347301	1.825976											23.350084	1.332288		
23.347801	1.827118											23.350584	1.332288		
23.348301	1.82827											23.351082	1.332288		
23.348801	1.829422											23.351582	1.332288		
23.349298	1.830495											23.352081	1.332288		
23.349798	1.831141											23.352581	1.332288		
23.350298	1.83129											23.353081	1.332288		
23.350798	1.831429											23.353579	1.332288		
23.351297	1.831568											23.354078	1.332288		
23.351795	1.831708											23.354578	1.332288		
23.352295	1.831835											23.355078	1.332288		
23.352795	1.831815											23.355577	1.332288		
23.353294	1.831372											23.356077	1.332291		
23.353794	1.830885											23.356575	1.332293		
23.354294	1.8304											23.357075	1.332296		
23.354792	1.829917											23.357574	1.332298		
23.355291	1.829528											23.358074	1.332301		
23.355791	1.829591											23.358574	1.332303		
23.356291	1.829775											23.359072	1.332306		
23.356791	1.829961											23.359571	1.332309		
23.357288	1.830146											23.360071	1.332311		
23.357788	1.830302											23.360571	1.332314		
23.358288	1.83026											23.361071	1.332314		
23.358788	1.82992											23.361568	1.332314		
23.359287	1.829577											23.362068	1.332314		
23.359787	1.829235											23.362568	1.332314		
23.360285	1.828895											23.363068	1.332314		
23.360785	1.828672											23.363567	1.332314		
23.361284	1.829036											23.364067	1.332314		
23.361784	1.829731											23.364565	1.332314		
23.362284	1.830426											23.365065	1.332314		
23.362782	1.831093											23.365564	1.332314		
23.363281	1.831738											23.366064	1.332314		
23.363781	1.832199											23.366564	1.332314		
23.364281	1.831846											23.367062	1.332314		
23.36478	1.831488											23.367561	1.332314		
23.365278	1.831135											23.368061	1.332314		
23.365778	1.830779											23.368561	1.332314		
23.366278	1.830434											23.369061	1.332314		
23.366777	1.830275											23.36956	1.332314		
23.367277	1.830231											23.370058	1.332314		
23.367777	1.830186											23.370558	1.332314		
23.368275	1.830142											23.371058	1.332314		
23.368774	1.830095											23.371557	1.332314		
23.369274	1.830042											23.372057	1.332314		
23.369774	1.83033											23.372555	1.332314		
23.370274	1.830617											23.373055	1.332314		
23.370771	1.830901											23.373554	1.332314		
23.371271	1.831189											23.374054	1.332314		
23.371771	1.831481											23.374554	1.332314		
23.372271	1.831866											23.375051	1.332314		
23.37277	1.831584											23.375551	1.332314		
23.37327	1.831301											23.376051	1.332314		
23.373768	1.83102											23.376551	1.332314		
23.374268	1.830736											23.37705	1.332314		
23.374767	1.830455											23.37755	1.332314		
23.375267	1.830174											23.378048	1.332314		
23.375767	1.829903											23.378548	1.332314		
23.376265	1.829634											23.379047	1.332314		
23.376764	1.829361											23.379547	1.332314		
23.377264	1.829086											23.380047	1.332314		
23.377764	1.828813											23.380545	1.332314		
23.378263	1.828907											23.381044	1.332316		
23.378761	1.829051											23.381544	1.332319		
23.379261	1.829194											23.382044	1.332321		
23.379761	1.829335											23.382544	1.332323		
23.38026	1.829476											23.383043	1.332326		
23.38076	1.829537											23.383541	1.332328		
23.38126	1.829476											23.384041	1.33233		
23.381758	1.829417											23.384541	1.332333		
23.382257	1.829357											23.38504	1.332335		
23.382757	1.829297											23.38554	1.332337		
23.383257	1.829259											23.386038	1.332337		
23.383757	1.829312											23.386538	1.332337		
23.384254	1.829359											23.387037	1.332337		
23.384754	1.829407											23.387537	1.332337		
23.385254	1.829454											23.388037	1.332337		
23.385754	1.829485											23.388535	1.332337		
23.386253	1.829173											23.389034	1.332337		
23.386751	1.828617											23.389534	1.332337		
23.387251	1.828057											23.390034	1.332337		
23.387751	1.827496											23.390533	1.332337		
23.38825	1.826938											23.391033	1.332337		
23.38875	1.826545											23.391531	1.332337		
23.38925	1.826809											23.392031	1.332337		
23.389748	1.827168											23.39253	1.332337		
23.390247	1.827529											23.39303	1.332337		
23.390747	1.827885											23.39353	1.332337		
23.391247	1.828238											23.394028	1.332337		
23.391747	1.828471											23.394527	1.332337		
23.392244	1.82814											23.395027	1.332337		
23.392744	1.827751											23.395527	1.332337		
23.393244	1.827359											23.396027	1.332337		
23.393744	1.826968											23.396524	1.332337		
23.394243	1.826612											23.397024	1.332337		
23.394743	1.826494											23.397524	1.332337		
23.395241	1.826812											23.398024	1.332337		
23.395741	1.827125											23.398523	1.332337		
23.39624	1.827447											23.399023	1.332337		
23.39674	1.827757											23.399521	1.332337		
23.39724	1.827845											23.400021	1.332337		
23.397738	1.827734											23.40052	1.332337		
23.398237	1.827592											23.40102	1.332337		
23.398737	1.827451											23.40152	1.332337		
23.399237	1.82731											23.402018	1.332337		
23.399736	1.827171											23.402517	1.332337		
23.400234	1.827068											23.403017	1.332337		
23.400734	1.827025											23.403517	1.332337		
23.401234	1.826982											23.404016	1.332337		
23.401733	1.826938											23.404516	1.332337		
23.402233	1.826895											23.405014	1.332337		
23.402733	1.826851											23.405514	1.332337		
23.403231	1.826423											23.406013	1.33234		
23.40373	1.825878											23.406513	1.332342		
23.40423	1.825335											23.407013	1.332344		
23.40473	1.824794											23.407511	1.332346		
23.40523	1.824246											23.40801	1.332348		
23.405727	1.82369											23.40851	1.33235		
23.406227	1.82338											23.40901	1.332352		
23.406727	1.823132											23.40951	1.332354		
23.407227	1.822885											23.410007	1.332357		
23.407726	1.822637											23.410507	1.332359		
23.408226	1.822401											23.411007	1.332359		
23.408724	1.822339											23.411507	1.332359		
23.409224	1.822528											23.412006	1.332359		
23.409723	1.822717											23.412506	1.332359		
23.410223	1.822904											23.413004	1.332359		
23.410723	1.823094											23.413504	1.332359		
23.411221	1.823286											23.414003	1.332359		
23.41172	1.823214											23.414503	1.332359		
23.41222	1.82307											23.415003	1.332359		
23.41272	1.822924											23.415501	1.332359		
23.413219	1.822779											23.416	1.332359		
23.413717	1.822632											23.4165	1.332359		
23.414217	1.822373											23.417	1.332359		
23.414717	1.822149											23.4175	1.332359		
23.415216	1.821928											23.417997	1.332359		
23.415716	1.821704											23.418497	1.332359		
23.416216	1.821489											23.418997	1.332359		
23.416714	1.821281											23.419497	1.332359		
23.417213	1.821673											23.419996	1.332359		
23.417713	1.822358											23.420496	1.332359		
23.418213	1.823065											23.420994	1.332359		
23.418713	1.823776											23.421494	1.332359		
23.41921	1.824482											23.421993	1.332359		
23.41971	1.825086											23.422493	1.332359		
23.42021	1.825284											23.422993	1.332359		
23.42071	1.825447											23.423491	1.332359		
23.421209	1.82561											23.42399	1.332359		
23.421707	1.825771											23.42449	1.332359		
23.422207	1.825935											23.42499	1.332359		
23.422707	1.82613											23.425489	1.332359		
23.423206	1.826243											23.425989	1.332361		
23.423706	1.826348											23.426487	1.332363		
23.424206	1.826453											23.426987	1.332365		
23.424704	1.826559											23.427486	1.332366		
23.425203	1.826642											23.427986	1.332368		
23.425703	1.826198											23.428486	1.33237		
23.426203	1.825711											23.428984	1.332372		
23.426702	1.825221											23.429483	1.332374		
23.4272	1.824735											23.429983	1.332376		
23.4277	1.824248											23.430483	1.332378		
23.4282	1.824427											23.430983	1.332378		
23.428699	1.824872											23.43148	1.332378		
23.429199	1.825338											23.43198	1.332378		
23.429699	1.825802											23.43248	1.332378		
23.430197	1.82627											23.43298	1.332378		
23.430696	1.826734											23.433479	1.332378		
23.431196	1.827375											23.433979	1.332378		
23.431696	1.827966											23.434477	1.332378		
23.432196	1.828556											23.434977	1.332378		
23.432693	1.829141											23.435476	1.332378		
23.433193	1.829727											23.435976	1.332378		
23.433693	1.830219											23.436476	1.332378		
23.434193	1.830469											23.436974	1.332378		
23.434692	1.8307											23.437473	1.332378		
23.43519	1.830928											23.437973	1.332378		
23.43569	1.831158											23.438473	1.332378		
23.43619	1.831389											23.438972	1.332378		
23.436689	1.831603											23.439472	1.332378		
23.437189	1.831755											23.43997	1.332378		
23.437689	1.831904											23.44047	1.332378		
23.438187	1.83205											23.440969	1.332378		
23.438686	1.832198											23.441469	1.332378		
23.439186	1.832316											23.441969	1.332378		
23.439686	1.832263											23.442467	1.332378		
23.440186	1.832194											23.442966	1.332378		
23.440683	1.832125											23.443466	1.332378		
23.441183	1.832056											23.443966	1.332378		
23.441683	1.831986											23.444466	1.332378		
23.442183	1.832256											23.444963	1.332378		
23.442682	1.832543											23.445463	1.332378		
23.44318	1.832831											23.445963	1.332378		
23.44368	1.833117											23.446463	1.332378		
23.44418	1.833406											23.446962	1.332378		
23.444679	1.833665											23.447462	1.332378		
23.445179	1.833652											23.44796	1.332378		
23.445679	1.833614											23.44846	1.332378		
23.446177	1.833575											23.448959	1.332378		
23.446676	1.833536											23.449459	1.332378		
23.447176	1.833497											23.449959	1.332378		
23.447676	1.833534											23.450457	1.332378		
23.448175	1.833691											23.450956	1.33238		
23.448673	1.833858											23.451456	1.332382		
23.449173	1.834023											23.451956	1.332383		
23.449673	1.834192											23.452456	1.332385		
23.450172	1.834358											23.452953	1.332387		
23.450672	1.834897											23.453453	1.332389		
23.451172	1.835414											23.453953	1.332391		
23.45167	1.835924											23.454453	1.332392		
23.452169	1.836436											23.454952	1.332394		
23.452669	1.836945											23.455452	1.332396		
23.453169	1.837226											23.45595	1.332396		
23.453669	1.837618											23.45645	1.332396		
23.454166	1.838048											23.456949	1.332396		
23.454666	1.838485											23.457449	1.332396		
23.455166	1.83892											23.457949	1.332396		
23.455666	1.839356											23.458447	1.332396		
23.456165	1.839259											23.458946	1.332396		
23.456663	1.838968											23.459446	1.332396		
23.457163	1.838661											23.459946	1.332396		
23.457663	1.838355											23.460445	1.332396		
23.458162	1.838048											23.460945	1.332396		
23.458662	1.837739											23.461443	1.332396		
23.459162	1.837405											23.461943	1.332396		
23.45966	1.837067											23.462442	1.332396		
23.460159	1.836726											23.462942	1.332396		
23.460659	1.836388											23.463442	1.332396		
23.461159	1.836047											23.46394	1.332396		
23.461658	1.836279											23.464439	1.332396		
23.462156	1.83686											23.464939	1.332396		
23.462656	1.837479											23.465439	1.332396		
23.463156	1.838088											23.465939	1.332396		
23.463655	1.838705											23.466436	1.332396		
23.464155	1.839289											23.466936	1.332396		
23.464655	1.839801											23.467436	1.332396		
23.465153	1.840312											23.467936	1.332396		
23.465652	1.840823											23.468435	1.332396		
23.466152	1.841333											23.468935	1.332396		
23.466652	1.841845											23.469433	1.332396		
23.467152	1.841995											23.469933	1.332396		
23.467649	1.84198											23.470432	1.332396		
23.468149	1.841954											23.470932	1.332397		
23.468649	1.841928											23.471432	1.332399		
23.469149	1.841901											23.47193	1.332401		
23.469648	1.841902											23.472429	1.332402		
23.470146	1.841897											23.472929	1.332404		
23.470646	1.841838											23.473429	1.332405		
23.471146	1.841766											23.473928	1.332407		
23.471645	1.841692											23.474426	1.332409		
23.472145	1.841619											23.474926	1.33241		
23.472645	1.841449											23.475426	1.332412		
23.473143	1.841109											23.475925	1.332412		
23.473642	1.840731											23.476425	1.332412		
23.474142	1.840353											23.476925	1.332412		
23.474642	1.839971											23.477423	1.332412		
23.475142	1.839593											23.477922	1.332412		
23.475639	1.839369											23.478422	1.332412		
23.476139	1.839271											23.478922	1.332412		
23.476639	1.839198											23.479422	1.332412		
23.477139	1.839124											23.479919	1.332412		
23.477638	1.83905											23.480419	1.332412		
23.478136	1.839146											23.480919	1.332412		
23.478636	1.839346											23.481419	1.332412		
23.479136	1.839537											23.481918	1.332412		
23.479635	1.839723											23.482418	1.332412		
23.480135	1.839911											23.482916	1.332412		
23.480635	1.840096											23.483416	1.332412		
23.481133	1.840396											23.483915	1.332412		
23.481632	1.840863											23.484415	1.332412		
23.482132	1.841366											23.484915	1.332412		
23.482632	1.841871											23.485413	1.332412		
23.483131	1.842375											23.485912	1.332412		
23.483629	1.84277											23.486412	1.332412		
23.484129	1.843002											23.486912	1.332412		
23.484629	1.843197											23.487411	1.332412		
23.485128	1.843392											23.487909	1.332412		
23.485628	1.843586											23.488409	1.332412		
23.486128	1.84378											23.488909	1.332412		
23.486626	1.843987											23.489408	1.332412		
23.487125	1.844073											23.489908	1.332412		
23.487625	1.844125											23.490408	1.332412		
23.488125	1.844178											23.490906	1.332413		
23.488625	1.84423											23.491405	1.332415		
23.489122	1.844097											23.491905	1.332416		
23.489622	1.843796											23.492405	1.332418		
23.490122	1.843463											23.492905	1.332419		
23.490622	1.84313											23.493402	1.332421		
23.491121	1.842801											23.493902	1.332422		
23.491619	1.84247											23.494402	1.332424		
23.492119	1.842431											23.494902	1.332425		
23.492619	1.842676											23.495401	1.332426		
23.493118	1.842975											23.495901	1.332426		
23.493618	1.843273											23.496399	1.332426		
23.494118	1.843572											23.496899	1.332426		
23.494616	1.843869											23.497398	1.332426		
23.495115	1.844205											23.497898	1.332426		
23.495615	1.844557											23.498398	1.332426		
23.496115	1.844912											23.498896	1.332426		
23.496614	1.845266											23.499395	1.332426		
23.497112	1.845622											23.499895	1.332426		
23.497612	1.846071											23.500395	1.332426		
23.498112	1.846482											23.500895	1.332426		
23.498611	1.846876											23.501392	1.332426		
23.499111	1.847265											23.501892	1.332426		
23.499609	1.847655											23.502392	1.332426		
23.500109	1.848052											23.502892	1.332426		
23.500608	1.848477											23.503391	1.332426		
23.501108	1.848982											23.503891	1.332426		
23.501608	1.849509											23.504389	1.332426		
23.502108	1.850037											23.504889	1.332426		
23.502605	1.850566											23.505388	1.332426		
23.503105	1.850924											23.505888	1.332426		
23.503605	1.851127											23.506388	1.332426		
23.504105	1.851297											23.506886	1.332426		
23.504604	1.851469											23.507385	1.332426		
23.505102	1.85164											23.507885	1.332426		
23.505602	1.85181											23.508385	1.332426		
23.506102	1.851948											23.508884	1.332426		
23.506601	1.852068											23.509382	1.332426		
23.507101	1.852185											23.509882	1.332426		
23.507601	1.852301											23.510382	1.332426		
23.508099	1.852419											23.510881	1.332428		
23.508598	1.852639											23.511381	1.332429		
23.509098	1.852947											23.511881	1.33243		
23.509598	1.853246											23.512379	1.332432		
23.510098	1.853544											23.512878	1.332433		
23.510595	1.853835											23.513378	1.332434		
23.511095	1.854131											23.513878	1.332436		
23.511595	1.854179											23.514378	1.332437		
23.512094	1.854104											23.514875	1.332438		
23.512594	1.854014											23.515375	1.33244		
23.513092	1.853924											23.515875	1.33244		
23.513592	1.853834											23.516375	1.33244		
23.514091	1.853955											23.516874	1.33244		
23.514591	1.854306											23.517374	1.33244		
23.515091	1.854685											23.517872	1.33244		
23.515591	1.855057											23.518372	1.33244		
23.516088	1.855427											23.518871	1.33244		
23.516588	1.855804											23.519371	1.33244		
23.517088	1.855826											23.519871	1.33244		
23.517588	1.855286											23.520369	1.33244		
23.518087	1.854557											23.520868	1.33244		
23.518585	1.853825											23.521368	1.33244		
23.519085	1.853081											23.521868	1.33244		
23.519585	1.852346											23.522367	1.33244		
23.520084	1.851865											23.522865	1.33244		
23.520584	1.851851											23.523365	1.33244		
23.521084	1.851942											23.523865	1.33244		
23.521582	1.852032											23.524364	1.33244		
23.522081	1.852123											23.524864	1.33244		
23.522581	1.852213											23.525364	1.33244		
23.523081	1.852648											23.525862	1.33244		
23.523581	1.853222											23.526361	1.33244		
23.524078	1.85382											23.526861	1.33244		
23.524578	1.854441											23.527361	1.33244		
23.525078	1.855067											23.527861	1.33244		
23.525578	1.85558											23.528358	1.33244		
23.526077	1.855719											23.528858	1.33244		
23.526575	1.855695											23.529358	1.33244		
23.527075	1.855669											23.529858	1.33244		
23.527575	1.855644											23.530357	1.33244		
23.528074	1.855619											23.530855	1.332441		
23.528574	1.855577											23.531355	1.332442		
23.529074	1.855684											23.531855	1.332443		
23.529572	1.855874											23.532354	1.332445		
23.530071	1.856065											23.532854	1.332446		
23.530571	1.856255											23.533354	1.332447		
23.531071	1.856448											23.533852	1.332448		
23.53157	1.856444											23.534351	1.332449		
23.532068	1.856287											23.534851	1.332451		
23.532568	1.856104											23.535351	1.332452		
23.533068	1.85592											23.535851	1.332452		
23.533567	1.855736											23.536348	1.332452		
23.534067	1.85564											23.536848	1.332452		
23.534565	1.855643											23.537348	1.332452		
23.535065	1.855672											23.537848	1.332452		
23.535564	1.855701											23.538347	1.332452		
23.536064	1.85573											23.538847	1.332452		
23.536564	1.855765											23.539345	1.332452		
23.537064	1.855919											23.539845	1.332452		
23.537561	1.856263											23.540344	1.332452		
23.538061	1.856681											23.540844	1.332452		
23.538561	1.857098											23.541344	1.332452		
23.539061	1.857515											23.541842	1.332452		
23.53956	1.857967											23.542341	1.332452		
23.540058	1.858335											23.542841	1.332452		
23.540558	1.858572											23.543341	1.332452		
23.541058	1.858769											23.54384	1.332452		
23.541557	1.858968											23.544338	1.332452		
23.542057	1.859165											23.544838	1.332452		
23.542557	1.859551											23.545338	1.332452		
23.543055	1.860205											23.545837	1.332452		
23.543554	1.860951											23.546337	1.332452		
23.544054	1.8617											23.546837	1.332452		
23.544554	1.862449											23.547335	1.332452		
23.545053	1.863124											23.547834	1.332452		
23.545551	1.863466											23.548334	1.332452		
23.546051	1.863649											23.548834	1.332452		
23.546551	1.863829											23.549334	1.332452		
23.54705	1.864009											23.549831	1.332452		
23.54755	1.864189											23.550331	1.332452		
23.548048	1.864226											23.550831	1.332453		
23.548548	1.864061											23.551331	1.332454		
23.549047	1.863826											23.55183	1.332455		
23.549547	1.863592											23.55233	1.332456		
23.550047	1.863358											23.552828	1.332457		
23.550547	1.863149											23.553328	1.332458		
23.551044	1.863306											23.553827	1.332459		
23.551544	1.863745											23.554327	1.332461		
23.552044	1.864229											23.554827	1.332462		
23.552544	1.864714											23.555325	1.332463		
23.553043	1.865199											23.555824	1.332463		
23.553541	1.865579											23.556324	1.332463		
23.554041	1.865495											23.556824	1.332463		
23.554541	1.865185											23.557323	1.332463		
23.55504	1.864877											23.557821	1.332463		
23.55554	1.864567											23.558321	1.332463		
23.556038	1.864259											23.558821	1.332463		
23.556538	1.86425											23.55932	1.332463		
23.557037	1.864497											23.55982	1.332463		
23.557537	1.864795											23.56032	1.332463		
23.558037	1.865092											23.560818	1.332463		
23.558537	1.865389											23.561317	1.332463		
23.559034	1.865654											23.561817	1.332463		
23.559534	1.86568											23.562317	1.332463		
23.560034	1.865582											23.562817	1.332463		
23.560534	1.865484											23.563314	1.332463		
23.561033	1.865386											23.563814	1.332463		
23.561531	1.865288											23.564314	1.332463		
23.562031	1.86524											23.564814	1.332463		
23.562531	1.865177											23.565313	1.332463		
23.56303	1.865092											23.565811	1.332464		
23.56353	1.865008											23.566311	1.332465		
23.56403	1.864923											23.566811	1.332466		
23.564528	1.864839											23.56731	1.332467		
23.565027	1.864994											23.56781	1.332468		
23.565527	1.865389											23.56831	1.332469		
23.566027	1.865844											23.568808	1.33247		
23.566526	1.866294											23.569307	1.332471		
23.567024	1.866745											23.569807	1.332472		
23.567524	1.86709											23.570307	1.332473		
23.568024	1.867088											23.570807	1.332473		
23.568523	1.866933											23.571304	1.332473		
23.569023	1.866779											23.571804	1.332473		
23.569521	1.866625											23.572304	1.332473		
23.570021	1.86647											23.572803	1.332473		
23.57052	1.866474											23.573303	1.332473		
23.57102	1.866602											23.573803	1.332473		
23.57152	1.866753											23.574301	1.332473		
23.57202	1.866904											23.5748	1.332473		
23.572517	1.867054											23.5753	1.332473		
